"MTU (CET/CEST)","Generation - Solar  [MW] Day Ahead/ BZN|DK1","Generation - Solar  [MW] Intraday / BZN|DK1","Generation - Solar  [MW] Current / BZN|DK1","Generation - Wind Offshore  [MW] Day Ahead/ BZN|DK1","Generation - Wind Offshore  [MW] Intraday / BZN|DK1","Generation - Wind Offshore  [MW] Current / BZN|DK1","Generation - Wind Onshore  [MW] Day Ahead/ BZN|DK1","Generation - Wind Onshore  [MW] Intraday / BZN|DK1","Generation - Wind Onshore  [MW] Current / BZN|DK1"
"09.12.2020 02:00 - 09.12.2020 03:00","0","N/A","0","293","N/A","255","304","N/A","198"
"09.12.2020 03:00 - 09.12.2020 04:00","0","N/A","0","366","N/A","256","338","N/A","230"
"09.12.2020 04:00 - 09.12.2020 05:00","0","N/A","0","398","N/A","327","362","N/A","283"
"09.12.2020 05:00 - 09.12.2020 06:00","0","N/A","0","422","N/A","396","427","N/A","373"
"09.12.2020 06:00 - 09.12.2020 07:00","0","N/A","0","543","N/A","409","506","N/A","416"
"09.12.2020 07:00 - 09.12.2020 08:00","0","N/A","0","589","N/A","589","541","N/A","474"
"09.12.2020 08:00 - 09.12.2020 09:00","0","0","0","607","653","653","573","458","458"
"09.12.2020 09:00 - 09.12.2020 10:00","9","12","13","620","588","463","541","407","345"
"09.12.2020 10:00 - 09.12.2020 11:00","23","34","24","596","540","615","562","381","256"
"09.12.2020 11:00 - 09.12.2020 12:00","23","47","25","586","505","596","585","399","193"
"09.12.2020 12:00 - 09.12.2020 13:00","17","48","21","612","468","506","611","422","192"
"09.12.2020 13:00 - 09.12.2020 14:00","12","29","12","624","491","459","669","455","202"
"09.12.2020 14:00 - 09.12.2020 15:00","6","12","6","574","511","371","666","468","272"
"09.12.2020 15:00 - 09.12.2020 16:00","1","2","0","524","520","430","729","491","230"
"09.12.2020 16:00 - 09.12.2020 17:00","0","0","0","519","537","486","753","491","169"
"09.12.2020 17:00 - 09.12.2020 18:00","0","0","0","525","527","527","822","509","151"
"09.12.2020 18:00 - 09.12.2020 19:00","0","0","0","499","533","539","853","524","160"
"09.12.2020 19:00 - 09.12.2020 20:00","0","0","0","480","511","477","802","519","174"
"09.12.2020 20:00 - 09.12.2020 21:00","0","0","0","496","505","459","768","547","177"
"09.12.2020 21:00 - 09.12.2020 22:00","0","0","0","497","507","464","753","553","179"
"09.12.2020 22:00 - 09.12.2020 23:00","0","0","0","526","511","452","717","540","175"
"09.12.2020 23:00 - 10.12.2020 00:00","0","0","0","606","518","505","677","515","183"
"10.12.2020 00:00 - 10.12.2020 01:00","0","N/A","0","471","N/A","473","239","N/A","190"
"10.12.2020 01:00 - 10.12.2020 02:00","0","N/A","0","486","N/A","460","235","N/A","180"
"10.12.2020 02:00 - 10.12.2020 03:00","0","N/A","0","514","N/A","475","244","N/A","153"
"10.12.2020 03:00 - 10.12.2020 04:00","0","N/A","0","510","N/A","482","256","N/A","140"
"10.12.2020 04:00 - 10.12.2020 05:00","0","N/A","0","488","N/A","530","274","N/A","141"
"10.12.2020 05:00 - 10.12.2020 06:00","0","N/A","0","521","N/A","444","317","N/A","132"
"10.12.2020 06:00 - 10.12.2020 07:00","0","N/A","0","575","N/A","469","389","N/A","159"
"10.12.2020 07:00 - 10.12.2020 08:00","0","N/A","0","576","N/A","447","443","N/A","203"
"10.12.2020 08:00 - 10.12.2020 09:00","0","0","0","560","541","544","492","263","263"
"10.12.2020 09:00 - 10.12.2020 10:00","5","5","5","578","550","496","508","337","331"
"10.12.2020 10:00 - 10.12.2020 11:00","12","12","6","550","517","475","559","410","430"
"10.12.2020 11:00 - 10.12.2020 12:00","17","17","9","472","495","508","592","470","424"
"10.12.2020 12:00 - 10.12.2020 13:00","20","20","11","406","470","453","583","481","408"
"10.12.2020 13:00 - 10.12.2020 14:00","15","18","6","389","418","397","607","513","348"
"10.12.2020 14:00 - 10.12.2020 15:00","7","9","1","389","386","376","589","520","315"
"10.12.2020 15:00 - 10.12.2020 16:00","1","1","0","429","392","306","588","497","378"
"10.12.2020 16:00 - 10.12.2020 17:00","0","0","0","455","391","328","652","544","465"
"10.12.2020 17:00 - 10.12.2020 18:00","0","0","0","536","401","451","768","630","589"
"10.12.2020 18:00 - 10.12.2020 19:00","0","0","0","616","527","502","883","720","654"
"10.12.2020 19:00 - 10.12.2020 20:00","0","0","0","682","597","687","893","753","621"
"10.12.2020 20:00 - 10.12.2020 21:00","0","0","0","667","623","710","843","780","561"
"10.12.2020 21:00 - 10.12.2020 22:00","0","0","0","654","624","816","772","746","554"
"10.12.2020 22:00 - 10.12.2020 23:00","0","0","0","659","637","723","716","658","402"
"10.12.2020 23:00 - 11.12.2020 00:00","0","0","0","603","667","653","711","612","392"
"11.12.2020 00:00 - 11.12.2020 01:00","0","N/A","0","611","N/A","661","576","N/A","430"
"11.12.2020 01:00 - 11.12.2020 02:00","0","N/A","0","648","N/A","654","577","N/A","426"
"11.12.2020 02:00 - 11.12.2020 03:00","0","N/A","0","666","N/A","688","628","N/A","440"
"11.12.2020 03:00 - 11.12.2020 04:00","0","N/A","0","675","N/A","651","723","N/A","528"
"11.12.2020 04:00 - 11.12.2020 05:00","0","N/A","0","740","N/A","760","830","N/A","579"
"11.12.2020 05:00 - 11.12.2020 06:00","0","N/A","0","774","N/A","813","926","N/A","717"
"11.12.2020 06:00 - 11.12.2020 07:00","0","N/A","0","846","N/A","898","1029","N/A","828"
"11.12.2020 07:00 - 11.12.2020 08:00","0","N/A","0","873","N/A","876","1058","N/A","796"
"11.12.2020 08:00 - 11.12.2020 09:00","0","0","0","880","898","907","1088","908","908"
"11.12.2020 09:00 - 11.12.2020 10:00","7","7","7","915","893","943","1020","874","818"
"11.12.2020 10:00 - 11.12.2020 11:00","20","21","12","884","876","887","1048","921","952"
"11.12.2020 11:00 - 11.12.2020 12:00","31","36","18","862","854","838","1091","1021","1075"
"11.12.2020 12:00 - 11.12.2020 13:00","36","44","16","840","813","871","1133","1080","1129"
"11.12.2020 13:00 - 11.12.2020 14:00","30","34","3","859","848","903","1242","1195","1102"
"11.12.2020 14:00 - 11.12.2020 15:00","15","15","0","865","863","875","1266","1265","1222"
"11.12.2020 15:00 - 11.12.2020 16:00","2","2","0","901","901","935","1308","1310","1243"
"11.12.2020 16:00 - 11.12.2020 17:00","0","0","0","911","941","989","1428","1439","1150"
"11.12.2020 17:00 - 11.12.2020 18:00","0","0","0","927","971","1017","1547","1515","1396"
"11.12.2020 18:00 - 11.12.2020 19:00","0","0","0","947","969","1040","1672","1642","1206"
"11.12.2020 19:00 - 11.12.2020 20:00","0","0","0","942","956","1014","1616","1605","1220"
"11.12.2020 20:00 - 11.12.2020 21:00","0","0","0","918","964","998","1532","1620","1339"
"11.12.2020 21:00 - 11.12.2020 22:00","0","0","0","937","964","1023","1489","1550","1353"
"11.12.2020 22:00 - 11.12.2020 23:00","0","0","0","951","967","1033","1411","1443","994"
"11.12.2020 23:00 - 12.12.2020 00:00","0","0","0","964","983","1020","1429","1388","1305"
"12.12.2020 00:00 - 12.12.2020 01:00","0","N/A","0","929","N/A","947","1172","N/A","1303"
"12.12.2020 01:00 - 12.12.2020 02:00","0","N/A","0","939","N/A","982","1147","N/A","1119"
"12.12.2020 02:00 - 12.12.2020 03:00","0","N/A","0","938","N/A","977","1195","N/A","1297"
"12.12.2020 03:00 - 12.12.2020 04:00","0","N/A","0","927","N/A","927","1249","N/A","786"
"12.12.2020 04:00 - 12.12.2020 05:00","0","N/A","0","893","N/A","852","1314","N/A","1024"
"12.12.2020 05:00 - 12.12.2020 06:00","0","N/A","0","896","N/A","945","1358","N/A","1026"
"12.12.2020 06:00 - 12.12.2020 07:00","0","N/A","0","933","N/A","964","1420","N/A","922"
"12.12.2020 07:00 - 12.12.2020 08:00","0","N/A","0","931","N/A","864","1386","N/A","953"
"12.12.2020 08:00 - 12.12.2020 09:00","0","0","0","921","900","908","1265","971","971"
"12.12.2020 09:00 - 12.12.2020 10:00","8","9","9","940","899","886","1036","870","765"
"12.12.2020 10:00 - 12.12.2020 11:00","21","26","14","937","844","799","1006","787","753"
"12.12.2020 11:00 - 12.12.2020 12:00","31","38","19","901","796","812","948","752","666"
"12.12.2020 12:00 - 12.12.2020 13:00","32","41","13","870","731","771","904","722","616"
"12.12.2020 13:00 - 12.12.2020 14:00","28","31","5","805","705","732","928","745","569"
"12.12.2020 14:00 - 12.12.2020 15:00","15","15","0","732","671","578","856","749","554"
"12.12.2020 15:00 - 12.12.2020 16:00","2","2","0","726","675","641","796","725","589"
"12.12.2020 16:00 - 12.12.2020 17:00","0","0","0","720","695","609","799","734","524"
"12.12.2020 17:00 - 12.12.2020 18:00","0","0","0","748","704","541","795","697","462"
"12.12.2020 18:00 - 12.12.2020 19:00","0","0","0","753","701","663","805","724","415"
"12.12.2020 19:00 - 12.12.2020 20:00","0","0","0","681","669","558","734","682","387"
"12.12.2020 20:00 - 12.12.2020 21:00","0","0","0","626","613","475","649","671","377"
"12.12.2020 21:00 - 12.12.2020 22:00","0","0","0","576","570","435","592","638","381"
"12.12.2020 22:00 - 12.12.2020 23:00","0","0","0","540","545","330","523","574","309"
"12.12.2020 23:00 - 13.12.2020 00:00","0","0","0","489","500","308","475","506","272"
"13.12.2020 00:00 - 13.12.2020 01:00","0","N/A","0","355","N/A","329","310","N/A","260"
"13.12.2020 01:00 - 13.12.2020 02:00","0","N/A","0","325","N/A","269","298","N/A","263"
"13.12.2020 02:00 - 13.12.2020 03:00","0","N/A","0","301","N/A","190","302","N/A","254"
"13.12.2020 03:00 - 13.12.2020 04:00","0","N/A","0","267","N/A","179","310","N/A","271"
"13.12.2020 04:00 - 13.12.2020 05:00","0","N/A","0","279","N/A","218","338","N/A","293"
"13.12.2020 05:00 - 13.12.2020 06:00","0","N/A","0","296","N/A","235","370","N/A","288"
"13.12.2020 06:00 - 13.12.2020 07:00","0","N/A","0","317","N/A","300","391","N/A","253"
"13.12.2020 07:00 - 13.12.2020 08:00","0","N/A","0","322","N/A","313","378","N/A","235"
"13.12.2020 08:00 - 13.12.2020 09:00","0","0","0","321","340","342","379","270","270"
"13.12.2020 09:00 - 13.12.2020 10:00","10","10","11","359","366","351","344","282","276"
"13.12.2020 10:00 - 13.12.2020 11:00","27","29","20","374","375","397","341","301","324"
"13.12.2020 11:00 - 13.12.2020 12:00","39","41","24","368","375","360","349","329","291"
"13.12.2020 12:00 - 13.12.2020 13:00","45","43","22","358","372","359","345","354","228"
"13.12.2020 13:00 - 13.12.2020 14:00","38","35","20","370","399","414","376","403","341"
"13.12.2020 14:00 - 13.12.2020 15:00","18","18","9","354","420","480","388","456","456"
"13.12.2020 15:00 - 13.12.2020 16:00","3","3","0","370","459","525","398","494","431"
"13.12.2020 16:00 - 13.12.2020 17:00","0","0","0","398","474","622","444","563","475"
"13.12.2020 17:00 - 13.12.2020 18:00","0","0","0","453","561","674","529","620","529"
"13.12.2020 18:00 - 13.12.2020 19:00","0","0","0","505","609","711","629","684","599"
"13.12.2020 19:00 - 13.12.2020 20:00","0","0","0","539","611","682","663","711","613"
"13.12.2020 20:00 - 13.12.2020 21:00","0","0","0","548","632","695","682","796","705"
"13.12.2020 21:00 - 13.12.2020 22:00","0","0","0","563","658","728","707","865","750"
"13.12.2020 22:00 - 13.12.2020 23:00","0","0","0","619","688","736","740","911","797"
"13.12.2020 23:00 - 14.12.2020 00:00","0","0","0","664","737","731","803","943","850"
"14.12.2020 00:00 - 14.12.2020 01:00","0","N/A","0","782","N/A","769","1072","N/A","937"
"14.12.2020 01:00 - 14.12.2020 02:00","0","N/A","0","799","N/A","778","1168","N/A","1052"
"14.12.2020 02:00 - 14.12.2020 03:00","0","N/A","0","815","N/A","836","1285","N/A","905"
"14.12.2020 03:00 - 14.12.2020 04:00","0","N/A","0","891","N/A","902","1433","N/A","640"
"14.12.2020 04:00 - 14.12.2020 05:00","0","N/A","0","890","N/A","731","1532","N/A","688"
"14.12.2020 05:00 - 14.12.2020 06:00","0","N/A","0","918","N/A","949","1708","N/A","854"
"14.12.2020 06:00 - 14.12.2020 07:00","0","N/A","0","971","N/A","1011","1951","N/A","1486"
"14.12.2020 07:00 - 14.12.2020 08:00","0","N/A","0","989","N/A","1030","2063","N/A","1286"
"14.12.2020 08:00 - 14.12.2020 09:00","0","0","0","979","1013","1007","2254","1456","1456"
"14.12.2020 09:00 - 14.12.2020 10:00","3","5","5","991","1008","1023","2029","1726","1207"
"14.12.2020 10:00 - 14.12.2020 11:00","9","10","6","995","1009","1022","1933","1634","1180"
"14.12.2020 11:00 - 14.12.2020 12:00","14","14","11","994","1009","1022","1939","1644","1270"
"14.12.2020 12:00 - 14.12.2020 13:00","15","15","10","987","1002","1010","1768","1553","1254"
"14.12.2020 13:00 - 14.12.2020 14:00","12","12","6","995","998","1016","1767","1631","1099"
"14.12.2020 14:00 - 14.12.2020 15:00","7","6","3","985","986","997","1647","1622","1220"
"14.12.2020 15:00 - 14.12.2020 16:00","1","1","0","996","1003","1004","1485","1515","1086"
"14.12.2020 16:00 - 14.12.2020 17:00","0","0","0","998","1003","1017","1524","1522","1296"
"14.12.2020 17:00 - 14.12.2020 18:00","0","0","0","997","1002","1017","1403","1380","1234"
"14.12.2020 18:00 - 14.12.2020 19:00","0","0","0","1006","977","1025","1418","1356","1269"
"14.12.2020 19:00 - 14.12.2020 20:00","0","0","0","968","977","979","1394","1269","1055"
"14.12.2020 20:00 - 14.12.2020 21:00","0","0","0","924","934","937","1334","1234","1019"
"14.12.2020 21:00 - 14.12.2020 22:00","0","0","0","931","879","881","1265","1160","957"
"14.12.2020 22:00 - 14.12.2020 23:00","0","0","0","917","855","932","1180","1085","974"
"14.12.2020 23:00 - 15.12.2020 00:00","0","0","0","920","812","926","1082","1038","939"
"15.12.2020 00:00 - 15.12.2020 01:00","0","N/A","0","761","N/A","846","926","N/A","883"
"15.12.2020 01:00 - 15.12.2020 02:00","0","N/A","0","792","N/A","933","883","N/A","878"
"15.12.2020 02:00 - 15.12.2020 03:00","0","N/A","0","832","N/A","852","933","N/A","889"
"15.12.2020 03:00 - 15.12.2020 04:00","0","N/A","0","848","N/A","852","908","N/A","768"
"15.12.2020 04:00 - 15.12.2020 05:00","0","N/A","0","720","N/A","745","900","N/A","789"
"15.12.2020 05:00 - 15.12.2020 06:00","0","N/A","0","672","N/A","757","893","N/A","831"
"15.12.2020 06:00 - 15.12.2020 07:00","0","N/A","0","676","N/A","762","868","N/A","821"
"15.12.2020 07:00 - 15.12.2020 08:00","0","N/A","0","707","N/A","784","789","N/A","305"
"15.12.2020 08:00 - 15.12.2020 09:00","0","0","0","720","741","754","777","756","756"
"15.12.2020 09:00 - 15.12.2020 10:00","3","4","4","707","717","810","646","751","608"
"15.12.2020 10:00 - 15.12.2020 11:00","9","13","7","665","663","712","564","648","825"
"15.12.2020 11:00 - 15.12.2020 12:00","14","22","12","540","552","596","527","582","895"
"15.12.2020 12:00 - 15.12.2020 13:00","15","29","21","464","423","402","434","444","802"
"15.12.2020 13:00 - 15.12.2020 14:00","13","25","23","423","349","308","398","362","688"
"15.12.2020 14:00 - 15.12.2020 15:00","8","12","11","363","331","269","358","283","434"
"15.12.2020 15:00 - 15.12.2020 16:00","2","2","2","307","312","253","298","205","257"
"15.12.2020 16:00 - 15.12.2020 17:00","0","0","0","288","272","281","310","208","254"
"15.12.2020 17:00 - 15.12.2020 18:00","0","0","0","271","258","239","296","218","249"
"15.12.2020 18:00 - 15.12.2020 19:00","0","0","0","260","230","191","336","286","239"
"15.12.2020 19:00 - 15.12.2020 20:00","0","0","0","271","259","195","379","340","274"
"15.12.2020 20:00 - 15.12.2020 21:00","0","0","0","294","279","240","422","394","300"
"15.12.2020 21:00 - 15.12.2020 22:00","0","0","0","295","311","318","483","452","356"
"15.12.2020 22:00 - 15.12.2020 23:00","0","0","0","329","353","301","533","488","373"
"15.12.2020 23:00 - 16.12.2020 00:00","0","0","0","352","342","338","579","492","492"
"16.12.2020 00:00 - 16.12.2020 01:00","0","N/A","0","278","N/A","463","454","N/A","499"
"16.12.2020 01:00 - 16.12.2020 02:00","0","N/A","0","292","N/A","463","440","N/A","463"
"16.12.2020 02:00 - 16.12.2020 03:00","0","N/A","0","274","N/A","381","454","N/A","550"
"16.12.2020 03:00 - 16.12.2020 04:00","0","N/A","0","270","N/A","330","460","N/A","439"
"16.12.2020 04:00 - 16.12.2020 05:00","0","N/A","0","201","N/A","330","429","N/A","479"
"16.12.2020 05:00 - 16.12.2020 06:00","0","N/A","0","225","N/A","350","349","N/A","484"
"16.12.2020 06:00 - 16.12.2020 07:00","0","N/A","0","223","N/A","269","330","N/A","536"
"16.12.2020 07:00 - 16.12.2020 08:00","0","N/A","0","245","N/A","320","355","N/A","578"
"16.12.2020 08:00 - 16.12.2020 09:00","0","0","0","314","451","447","446","731","731"
"16.12.2020 09:00 - 16.12.2020 10:00","12","8","9","420","541","560","463","732","760"
"16.12.2020 10:00 - 16.12.2020 11:00","31","21","25","516","604","563","478","730","713"
"16.12.2020 11:00 - 16.12.2020 12:00","44","31","51","553","606","683","526","745","703"
"16.12.2020 12:00 - 16.12.2020 13:00","49","39","60","606","580","612","519","692","621"
"16.12.2020 13:00 - 16.12.2020 14:00","49","36","61","601","562","503","520","666","540"
"16.12.2020 14:00 - 16.12.2020 15:00","30","22","36","567","579","413","490","616","508"
"16.12.2020 15:00 - 16.12.2020 16:00","5","4","3","592","601","370","454","580","471"
"16.12.2020 16:00 - 16.12.2020 17:00","0","0","0","636","645","349","561","648","520"
"16.12.2020 17:00 - 16.12.2020 18:00","0","0","0","686","663","547","647","750","627"
"16.12.2020 18:00 - 16.12.2020 19:00","0","0","0","719","740","720","827","896","867"
"16.12.2020 19:00 - 16.12.2020 20:00","0","0","0","747","844","843","971","989","862"
"16.12.2020 20:00 - 16.12.2020 21:00","0","0","0","828","918","890","1085","1155","995"
"16.12.2020 21:00 - 16.12.2020 22:00","0","0","0","877","919","907","1189","1244","932"
"16.12.2020 22:00 - 16.12.2020 23:00","0","0","0","893","921","928","1248","1244","841"
"16.12.2020 23:00 - 17.12.2020 00:00","0","0","0","928","940","919","1318","1203","919"
"17.12.2020 00:00 - 17.12.2020 01:00","0","N/A","0","914","N/A","912","1287","N/A","1223"
"17.12.2020 01:00 - 17.12.2020 02:00","0","N/A","0","949","N/A","964","1287","N/A","1163"
"17.12.2020 02:00 - 17.12.2020 03:00","0","N/A","0","937","N/A","892","1307","N/A","1270"
"17.12.2020 03:00 - 17.12.2020 04:00","0","N/A","0","940","N/A","924","1328","N/A","1234"
"17.12.2020 04:00 - 17.12.2020 05:00","0","N/A","0","891","N/A","847","1285","N/A","1127"
"17.12.2020 05:00 - 17.12.2020 06:00","0","N/A","0","912","N/A","949","1273","N/A","1051"
"17.12.2020 06:00 - 17.12.2020 07:00","0","N/A","0","945","N/A","956","1296","N/A","904"
"17.12.2020 07:00 - 17.12.2020 08:00","0","N/A","0","941","N/A","980","1261","N/A","1002"
"17.12.2020 08:00 - 17.12.2020 09:00","0","0","0","865","871","867","1277","732","732"
"17.12.2020 09:00 - 17.12.2020 10:00","2","3","3","734","809","633","1104","1175","674"
"17.12.2020 10:00 - 17.12.2020 11:00","9","9","7","679","741","473","991","1056","842"
"17.12.2020 11:00 - 17.12.2020 12:00","14","14","10","738","755","587","893","940","569"
"17.12.2020 12:00 - 17.12.2020 13:00","19","15","14","851","787","830","764","819","736"
"17.12.2020 13:00 - 17.12.2020 14:00","22","12","15","822","775","876","778","805","388"
"17.12.2020 14:00 - 17.12.2020 15:00","15","9","16","690","776","675","717","785","494"
"17.12.2020 15:00 - 17.12.2020 16:00","3","2","10","560","807","742","678","756","840"
"17.12.2020 16:00 - 17.12.2020 17:00","0","0","1","578","723","581","756","824","952"
"17.12.2020 17:00 - 17.12.2020 18:00","0","0","0","654","656","713","730","856","967"
"17.12.2020 18:00 - 17.12.2020 19:00","0","0","0","684","693","882","797","929","981"
"17.12.2020 19:00 - 17.12.2020 20:00","0","0","0","677","753","801","831","898","932"
"17.12.2020 20:00 - 17.12.2020 21:00","0","0","0","619","695","741","847","945","772"
"17.12.2020 21:00 - 17.12.2020 22:00","0","0","0","587","684","736","868","966","670"
"17.12.2020 22:00 - 17.12.2020 23:00","0","0","0","606","707","726","885","980","562"
"17.12.2020 23:00 - 18.12.2020 00:00","0","0","0","652","659","772","910","1012","651"
"18.12.2020 00:00 - 18.12.2020 01:00","0","N/A","0","552","N/A","654","990","N/A","919"
"18.12.2020 01:00 - 18.12.2020 02:00","0","N/A","0","559","N/A","678","913","N/A","733"
"18.12.2020 02:00 - 18.12.2020 03:00","0","N/A","0","638","N/A","747","911","N/A","771"
"18.12.2020 03:00 - 18.12.2020 04:00","0","N/A","0","707","N/A","759","919","N/A","775"
"18.12.2020 04:00 - 18.12.2020 05:00","0","N/A","0","634","N/A","723","906","N/A","797"
"18.12.2020 05:00 - 18.12.2020 06:00","0","N/A","0","715","N/A","851","898","N/A","726"
"18.12.2020 06:00 - 18.12.2020 07:00","0","N/A","0","733","N/A","843","972","N/A","708"
"18.12.2020 07:00 - 18.12.2020 08:00","0","N/A","0","783","N/A","883","1055","N/A","670"
"18.12.2020 08:00 - 18.12.2020 09:00","0","0","0","882","822","828","1267","770","770"
"18.12.2020 09:00 - 18.12.2020 10:00","6","6","6","960","892","1028","1276","1407","757"
"18.12.2020 10:00 - 18.12.2020 11:00","19","16","15","974","893","1016","1314","1422","786"
"18.12.2020 11:00 - 18.12.2020 12:00","28","18","31","964","867","1019","1424","1523","1300"
"18.12.2020 12:00 - 18.12.2020 13:00","29","17","34","970","894","985","1388","1556","1373"
"18.12.2020 13:00 - 18.12.2020 14:00","26","17","56","972","900","1036","1510","1674","1359"
"18.12.2020 14:00 - 18.12.2020 15:00","11","8","16","954","899","1028","1534","1685","1419"
"18.12.2020 15:00 - 18.12.2020 16:00","2","1","3","961","926","1038","1485","1609","1401"
"18.12.2020 16:00 - 18.12.2020 17:00","0","0","0","971","929","1019","1655","1684","1514"
"18.12.2020 17:00 - 18.12.2020 18:00","0","0","0","983","943","1046","1638","1657","1291"
"18.12.2020 18:00 - 18.12.2020 19:00","0","0","0","1004","972","1070","1753","1734","1360"
"18.12.2020 19:00 - 18.12.2020 20:00","0","0","0","982","980","1042","1821","1737","1341"
"18.12.2020 20:00 - 18.12.2020 21:00","0","0","0","958","966","1025","1852","1793","1187"
"18.12.2020 21:00 - 18.12.2020 22:00","0","0","0","953","961","1004","1831","1751","1135"
"18.12.2020 22:00 - 18.12.2020 23:00","0","0","0","956","961","1011","1792","1673","884"
"18.12.2020 23:00 - 19.12.2020 00:00","0","0","0","968","953","974","1769","1659","1105"
"19.12.2020 00:00 - 19.12.2020 01:00","0","N/A","0","906","N/A","970","1852","N/A","1095"
"19.12.2020 01:00 - 19.12.2020 02:00","0","N/A","0","959","N/A","1039","1777","N/A","973"
"19.12.2020 02:00 - 19.12.2020 03:00","0","N/A","0","955","N/A","986","1738","N/A","881"
"19.12.2020 03:00 - 19.12.2020 04:00","0","N/A","0","990","N/A","1026","1663","N/A","797"
"19.12.2020 04:00 - 19.12.2020 05:00","0","N/A","0","923","N/A","871","1556","N/A","719"
"19.12.2020 05:00 - 19.12.2020 06:00","0","N/A","0","924","N/A","1022","1408","N/A","756"
"19.12.2020 06:00 - 19.12.2020 07:00","0","N/A","0","944","N/A","1012","1363","N/A","762"
"19.12.2020 07:00 - 19.12.2020 08:00","0","N/A","0","964","N/A","997","1280","N/A","755"
"19.12.2020 08:00 - 19.12.2020 09:00","0","0","0","969","972","968","1293","819","819"
"19.12.2020 09:00 - 19.12.2020 10:00","22","22","23","987","994","1018","1133","1215","887"
"19.12.2020 10:00 - 19.12.2020 11:00","71","71","70","977","988","997","1085","1129","988"
"19.12.2020 11:00 - 19.12.2020 12:00","114","114","131","950","972","990","1144","1119","971"
"19.12.2020 12:00 - 19.12.2020 13:00","121","128","153","941","962","992","1122","1076","873"
"19.12.2020 13:00 - 19.12.2020 14:00","92","103","113","941","959","1007","1256","1187","904"
"19.12.2020 14:00 - 19.12.2020 15:00","46","52","61","946","955","973","1293","1214","998"
"19.12.2020 15:00 - 19.12.2020 16:00","7","8","14","972","992","992","1281","1220","984"
"19.12.2020 16:00 - 19.12.2020 17:00","0","0","0","979","998","974","1439","1354","1068"
"19.12.2020 17:00 - 19.12.2020 18:00","0","0","0","982","1008","1005","1417","1388","1014"
"19.12.2020 18:00 - 19.12.2020 19:00","0","0","0","996","1015","1009","1494","1493","793"
"19.12.2020 19:00 - 19.12.2020 20:00","0","0","0","974","989","933","1520","1473","874"
"19.12.2020 20:00 - 19.12.2020 21:00","0","0","0","937","963","947","1495","1534","428"
"19.12.2020 21:00 - 19.12.2020 22:00","0","0","0","911","953","976","1438","1525","1195"
"19.12.2020 22:00 - 19.12.2020 23:00","0","0","0","909","950","992","1360","1456","701"
"19.12.2020 23:00 - 20.12.2020 00:00","0","0","0","938","946","958","1299","1406","666"
"20.12.2020 00:00 - 20.12.2020 01:00","0","N/A","0","882","N/A","901","1448","N/A","739"
"20.12.2020 01:00 - 20.12.2020 02:00","0","N/A","0","935","N/A","974","1444","N/A","629"
"20.12.2020 02:00 - 20.12.2020 03:00","0","N/A","0","936","N/A","894","1486","N/A","780"
"20.12.2020 03:00 - 20.12.2020 04:00","0","N/A","0","927","N/A","921","1443","N/A","790"
"20.12.2020 04:00 - 20.12.2020 05:00","0","N/A","0","815","N/A","836","1373","N/A","776"
"20.12.2020 05:00 - 20.12.2020 06:00","0","N/A","0","859","N/A","939","1287","N/A","728"
"20.12.2020 06:00 - 20.12.2020 07:00","0","N/A","0","884","N/A","994","1255","N/A","769"
"20.12.2020 07:00 - 20.12.2020 08:00","0","N/A","0","909","N/A","954","1207","N/A","850"
"20.12.2020 08:00 - 20.12.2020 09:00","0","0","0","935","940","959","1298","1168","1168"
"20.12.2020 09:00 - 20.12.2020 10:00","12","9","9","964","972","1035","1179","1385","896"
"20.12.2020 10:00 - 20.12.2020 11:00","33","29","22","922","971","904","1102","1264","954"
"20.12.2020 11:00 - 20.12.2020 12:00","45","44","30","878","877","944","1110","1244","741"
"20.12.2020 12:00 - 20.12.2020 13:00","44","44","36","900","834","893","1024","1162","829"
"20.12.2020 13:00 - 20.12.2020 14:00","37","36","34","893","806","899","1030","1143","604"
"20.12.2020 14:00 - 20.12.2020 15:00","18","18","14","863","815","783","1023","1075","690"
"20.12.2020 15:00 - 20.12.2020 16:00","3","3","6","863","853","786","939","946","685"
"20.12.2020 16:00 - 20.12.2020 17:00","0","0","0","863","845","727","1026","998","770"
"20.12.2020 17:00 - 20.12.2020 18:00","0","0","0","879","903","705","1061","1089","810"
"20.12.2020 18:00 - 20.12.2020 19:00","0","0","0","880","888","772","1184","1173","864"
"20.12.2020 19:00 - 20.12.2020 20:00","0","0","0","873","878","794","1260","1147","1046"
"20.12.2020 20:00 - 20.12.2020 21:00","0","0","0","890","878","834","1320","1178","963"
"20.12.2020 21:00 - 20.12.2020 22:00","0","0","0","873","835","920","1322","1192","977"
"20.12.2020 22:00 - 20.12.2020 23:00","0","0","0","865","812","836","1338","1117","1030"
"20.12.2020 23:00 - 21.12.2020 00:00","0","0","0","861","820","880","1389","1078","808"
"21.12.2020 00:00 - 21.12.2020 01:00","0","N/A","0","633","N/A","905","1004","N/A","952"
"21.12.2020 01:00 - 21.12.2020 02:00","0","N/A","0","662","N/A","710","998","N/A","878"
"21.12.2020 02:00 - 21.12.2020 03:00","0","N/A","0","723","N/A","750","1014","N/A","912"
"21.12.2020 03:00 - 21.12.2020 04:00","0","N/A","0","705","N/A","852","983","N/A","845"
"21.12.2020 04:00 - 21.12.2020 05:00","0","N/A","0","636","N/A","500","921","N/A","787"
