"MTU (CET/CEST)","Generation - Solar  [MW] Day Ahead/ BZN|DK1","Generation - Solar  [MW] Intraday / BZN|DK1","Generation - Solar  [MW] Current / BZN|DK1","Generation - Wind Offshore  [MW] Day Ahead/ BZN|DK1","Generation - Wind Offshore  [MW] Intraday / BZN|DK1","Generation - Wind Offshore  [MW] Current / BZN|DK1","Generation - Wind Onshore  [MW] Day Ahead/ BZN|DK1","Generation - Wind Onshore  [MW] Intraday / BZN|DK1","Generation - Wind Onshore  [MW] Current / BZN|DK1"
"02.07.2021 02:00 - 02.07.2021 03:00","0","N/A","0","257","N/A","204","321","N/A","123"
"02.07.2021 03:00 - 02.07.2021 04:00","0","N/A","0","214","N/A","139","279","N/A","112"
"02.07.2021 04:00 - 02.07.2021 05:00","1","N/A","1","146","N/A","80","229","N/A","103"
"02.07.2021 05:00 - 02.07.2021 06:00","19","N/A","19","136","N/A","122","187","N/A","150"
"02.07.2021 06:00 - 02.07.2021 07:00","62","N/A","62","120","N/A","49","171","N/A","120"
"02.07.2021 07:00 - 02.07.2021 08:00","140","N/A","115","112","N/A","69","157","N/A","117"
"02.07.2021 08:00 - 02.07.2021 09:00","243","214","214","106","41","42","155","126","126"
"02.07.2021 09:00 - 02.07.2021 10:00","323","295","252","117","45","57","143","123","65"
"02.07.2021 10:00 - 02.07.2021 11:00","388","371","351","112","55","54","164","141","188"
"02.07.2021 11:00 - 02.07.2021 12:00","424","429","363","94","63","125","199","182","191"
"02.07.2021 12:00 - 02.07.2021 13:00","422","391","327","83","60","132","224","209","167"
"02.07.2021 13:00 - 02.07.2021 14:00","433","343","348","69","50","101","261","227","188"
"02.07.2021 14:00 - 02.07.2021 15:00","425","304","319","63","55","106","282","239","235"
"02.07.2021 15:00 - 02.07.2021 16:00","398","295","380","93","77","109","290","255","327"
"02.07.2021 16:00 - 02.07.2021 17:00","342","294","316","144","83","119","312","285","368"
"02.07.2021 17:00 - 02.07.2021 18:00","263","254","208","160","72","139","334","318","339"
"02.07.2021 18:00 - 02.07.2021 19:00","178","185","136","162","72","129","321","318","276"
"02.07.2021 19:00 - 02.07.2021 20:00","91","102","74","157","63","94","321","296","266"
"02.07.2021 20:00 - 02.07.2021 21:00","32","36","27","148","63","97","306","264","208"
"02.07.2021 21:00 - 02.07.2021 22:00","6","7","5","144","65","85","303","256","226"
"02.07.2021 22:00 - 02.07.2021 23:00","0","0","0","131","88","76","308","293","251"
"02.07.2021 23:00 - 03.07.2021 00:00","0","0","0","126","113","105","321","317","256"
"03.07.2021 00:00 - 03.07.2021 01:00","0","N/A","0","191","N/A","98","316","N/A","201"
"03.07.2021 01:00 - 03.07.2021 02:00","0","N/A","0","164","N/A","127","315","N/A","194"
"03.07.2021 02:00 - 03.07.2021 03:00","0","N/A","0","161","N/A","128","323","N/A","183"
"03.07.2021 03:00 - 03.07.2021 04:00","0","N/A","0","146","N/A","145","340","N/A","165"
"03.07.2021 04:00 - 03.07.2021 05:00","1","N/A","1","155","N/A","87","350","N/A","133"
"03.07.2021 05:00 - 03.07.2021 06:00","14","N/A","14","161","N/A","118","327","N/A","123"
"03.07.2021 06:00 - 03.07.2021 07:00","46","N/A","46","151","N/A","92","299","N/A","120"
"03.07.2021 07:00 - 03.07.2021 08:00","72","N/A","31","143","N/A","116","291","N/A","125"
"03.07.2021 08:00 - 03.07.2021 09:00","109","81","81","134","117","118","292","128","128"
"03.07.2021 09:00 - 03.07.2021 10:00","174","125","99","127","117","129","240","109","75"
"03.07.2021 10:00 - 03.07.2021 11:00","233","175","154","113","111","112","223","117","144"
"03.07.2021 11:00 - 03.07.2021 12:00","267","220","195","109","108","120","232","133","153"
"03.07.2021 12:00 - 03.07.2021 13:00","289","226","179","104","101","81","215","139","130"
"03.07.2021 13:00 - 03.07.2021 14:00","291","224","212","86","83","43","197","142","122"
"03.07.2021 14:00 - 03.07.2021 15:00","288","200","213","70","68","45","188","148","124"
"03.07.2021 15:00 - 03.07.2021 16:00","265","173","220","77","57","50","172","156","106"
"03.07.2021 16:00 - 03.07.2021 17:00","224","181","183","81","48","33","150","161","84"
"03.07.2021 17:00 - 03.07.2021 18:00","174","158","162","78","40","10","131","162","86"
"03.07.2021 18:00 - 03.07.2021 19:00","124","121","121","74","40","20","128","147","99"
"03.07.2021 19:00 - 03.07.2021 20:00","65","70","61","56","39","14","127","135","105"
"03.07.2021 20:00 - 03.07.2021 21:00","22","24","22","47","40","4","100","109","32"
"03.07.2021 21:00 - 03.07.2021 22:00","5","5","5","35","32","0","80","79","16"
"03.07.2021 22:00 - 03.07.2021 23:00","0","0","0","26","21","3","69","58","15"
"03.07.2021 23:00 - 04.07.2021 00:00","0","0","0","27","16","4","60","48","15"
"04.07.2021 00:00 - 04.07.2021 01:00","0","N/A","0","14","N/A","3","62","N/A","7"
"04.07.2021 01:00 - 04.07.2021 02:00","0","N/A","0","19","N/A","0","59","N/A","48"
"04.07.2021 02:00 - 04.07.2021 03:00","0","N/A","0","18","N/A","1","55","N/A","27"
"04.07.2021 03:00 - 04.07.2021 04:00","0","N/A","0","12","N/A","4","51","N/A","35"
"04.07.2021 04:00 - 04.07.2021 05:00","1","N/A","1","14","N/A","1","39","N/A","41"
"04.07.2021 05:00 - 04.07.2021 06:00","15","N/A","14","23","N/A","1","22","N/A","49"
"04.07.2021 06:00 - 04.07.2021 07:00","52","N/A","49","21","N/A","1","15","N/A","47"
"04.07.2021 07:00 - 04.07.2021 08:00","119","N/A","73","15","N/A","0","16","N/A","49"
"04.07.2021 08:00 - 04.07.2021 09:00","224","120","120","16","1","0","23","53","53"
"04.07.2021 09:00 - 04.07.2021 10:00","343","177","207","25","14","8","26","63","56"
"04.07.2021 10:00 - 04.07.2021 11:00","425","240","301","36","28","10","37","82","69"
"04.07.2021 11:00 - 04.07.2021 12:00","512","295","372","42","37","10","50","94","66"
"04.07.2021 12:00 - 04.07.2021 13:00","531","338","448","45","34","4","59","102","79"
"04.07.2021 13:00 - 04.07.2021 14:00","525","359","516","41","35","14","73","115","78"
"04.07.2021 14:00 - 04.07.2021 15:00","478","367","529","27","36","6","83","122","97"
"04.07.2021 15:00 - 04.07.2021 16:00","467","441","530","24","33","9","90","126","86"
"04.07.2021 16:00 - 04.07.2021 17:00","418","432","500","18","26","3","95","129","84"
"04.07.2021 17:00 - 04.07.2021 18:00","316","328","389","14","16","0","91","128","122"
"04.07.2021 18:00 - 04.07.2021 19:00","198","212","253","14","14","0","91","110","129"
"04.07.2021 19:00 - 04.07.2021 20:00","97","109","122","15","14","0","101","104","136"
"04.07.2021 20:00 - 04.07.2021 21:00","34","37","39","27","20","2","102","109","127"
"04.07.2021 21:00 - 04.07.2021 22:00","7","7","8","51","24","19","131","136","134"
"04.07.2021 22:00 - 04.07.2021 23:00","0","0","0","70","34","60","180","200","188"
"04.07.2021 23:00 - 05.07.2021 00:00","0","0","0","97","53","122","223","247","236"
"05.07.2021 00:00 - 05.07.2021 01:00","0","N/A","0","113","N/A","182","375","N/A","307"
"05.07.2021 01:00 - 05.07.2021 02:00","0","N/A","0","194","N/A","227","406","N/A","384"
"05.07.2021 02:00 - 05.07.2021 03:00","0","N/A","0","216","N/A","338","432","N/A","399"
"05.07.2021 03:00 - 05.07.2021 04:00","0","N/A","0","207","N/A","332","463","N/A","408"
"05.07.2021 04:00 - 05.07.2021 05:00","1","N/A","1","253","N/A","310","486","N/A","417"
"05.07.2021 05:00 - 05.07.2021 06:00","25","N/A","25","386","N/A","340","463","N/A","416"
"05.07.2021 06:00 - 05.07.2021 07:00","84","N/A","86","382","N/A","325","431","N/A","413"
"05.07.2021 07:00 - 05.07.2021 08:00","168","N/A","134","363","N/A","252","410","N/A","327"
"05.07.2021 08:00 - 05.07.2021 09:00","255","252","252","377","193","173","453","311","311"
"05.07.2021 09:00 - 05.07.2021 10:00","313","340","302","316","222","161","473","348","351"
"05.07.2021 10:00 - 05.07.2021 11:00","304","358","319","343","278","146","532","420","412"
"05.07.2021 11:00 - 05.07.2021 12:00","289","322","276","360","304","142","581","493","389"
"05.07.2021 12:00 - 05.07.2021 13:00","285","295","340","330","280","157","566","544","403"
"05.07.2021 13:00 - 05.07.2021 14:00","261","244","268","300","272","170","545","570","404"
"05.07.2021 14:00 - 05.07.2021 15:00","206","171","189","267","273","218","550","576","456"
"05.07.2021 15:00 - 05.07.2021 16:00","195","166","176","241","249","191","514","516","509"
"05.07.2021 16:00 - 05.07.2021 17:00","187","158","199","245","249","227","433","429","417"
"05.07.2021 17:00 - 05.07.2021 18:00","171","135","200","250","210","184","356","366","258"
"05.07.2021 18:00 - 05.07.2021 19:00","143","127","179","211","202","125","278","267","223"
"05.07.2021 19:00 - 05.07.2021 20:00","80","86","91","159","202","143","224","233","313"
"05.07.2021 20:00 - 05.07.2021 21:00","30","33","30","125","166","175","167","198","292"
"05.07.2021 21:00 - 05.07.2021 22:00","6","6","7","115","120","137","147","174","311"
"05.07.2021 22:00 - 05.07.2021 23:00","0","0","0","131","98","171","143","163","332"
"05.07.2021 23:00 - 06.07.2021 00:00","0","0","0","115","112","178","147","166","281"
"06.07.2021 00:00 - 06.07.2021 01:00","0","N/A","0","157","N/A","173","203","N/A","255"
"06.07.2021 01:00 - 06.07.2021 02:00","0","N/A","0","181","N/A","207","212","N/A","199"
"06.07.2021 02:00 - 06.07.2021 03:00","0","N/A","0","180","N/A","168","227","N/A","253"
"06.07.2021 03:00 - 06.07.2021 04:00","0","N/A","0","216","N/A","157","240","N/A","297"
"06.07.2021 04:00 - 06.07.2021 05:00","1","N/A","1","247","N/A","249","258","N/A","404"
"06.07.2021 05:00 - 06.07.2021 06:00","23","N/A","23","365","N/A","420","263","N/A","403"
"06.07.2021 06:00 - 06.07.2021 07:00","72","N/A","70","441","N/A","527","303","N/A","483"
"06.07.2021 07:00 - 06.07.2021 08:00","125","N/A","73","515","N/A","573","382","N/A","400"
"06.07.2021 08:00 - 06.07.2021 09:00","186","163","163","596","517","509","528","601","601"
"06.07.2021 09:00 - 06.07.2021 10:00","231","223","240","641","583","660","687","826","843"
"06.07.2021 10:00 - 06.07.2021 11:00","288","236","240","689","665","883","964","1072","1009"
"06.07.2021 11:00 - 06.07.2021 12:00","344","253","344","759","748","890","1185","1249","1045"
"06.07.2021 12:00 - 06.07.2021 13:00","380","286","293","816","784","880","1324","1284","1105"
"06.07.2021 13:00 - 06.07.2021 14:00","401","297","269","814","778","938","1358","1317","1149"
"06.07.2021 14:00 - 06.07.2021 15:00","307","218","201","818","822","934","1271","1337","1115"
"06.07.2021 15:00 - 06.07.2021 16:00","226","174","154","845","886","836","1214","1340","760"
"06.07.2021 16:00 - 06.07.2021 17:00","163","120","231","697","857","757","1124","1336","599"
"06.07.2021 17:00 - 06.07.2021 18:00","121","102","204","579","669","591","1056","1355","1007"
"06.07.2021 18:00 - 06.07.2021 19:00","86","98","194","522","626","461","924","1201","1438"
"06.07.2021 19:00 - 06.07.2021 20:00","45","63","82","532","723","765","796","1038","968"
"06.07.2021 20:00 - 06.07.2021 21:00","16","23","23","760","789","877","563","841","648"
"06.07.2021 21:00 - 06.07.2021 22:00","4","4","5","873","818","952","448","720","513"
"06.07.2021 22:00 - 06.07.2021 23:00","0","0","0","865","789","928","439","722","550"
"06.07.2021 23:00 - 07.07.2021 00:00","0","0","0","845","835","912","516","786","564"
"07.07.2021 00:00 - 07.07.2021 01:00","0","N/A","0","715","N/A","692","1039","N/A","674"
"07.07.2021 01:00 - 07.07.2021 02:00","0","N/A","0","789","N/A","702","1119","N/A","683"
"07.07.2021 02:00 - 07.07.2021 03:00","0","N/A","0","792","N/A","663","1144","N/A","541"
"07.07.2021 03:00 - 07.07.2021 04:00","0","N/A","0","697","N/A","545","1119","N/A","643"
"07.07.2021 04:00 - 07.07.2021 05:00","1","N/A","1","751","N/A","670","1032","N/A","652"
"07.07.2021 05:00 - 07.07.2021 06:00","22","N/A","23","830","N/A","700","870","N/A","935"
"07.07.2021 06:00 - 07.07.2021 07:00","82","N/A","82","819","N/A","706","808","N/A","782"
"07.07.2021 07:00 - 07.07.2021 08:00","172","N/A","132","789","N/A","627","858","N/A","827"
"07.07.2021 08:00 - 07.07.2021 09:00","297","261","261","823","664","668","972","767","767"
"07.07.2021 09:00 - 07.07.2021 10:00","411","367","387","789","655","648","946","1034","930"
"07.07.2021 10:00 - 07.07.2021 11:00","506","463","480","773","619","738","1020","1077","1159"
"07.07.2021 11:00 - 07.07.2021 12:00","575","543","581","733","608","800","1095","1152","1322"
"07.07.2021 12:00 - 07.07.2021 13:00","627","584","569","736","668","828","1100","1165","1308"
"07.07.2021 13:00 - 07.07.2021 14:00","615","585","576","725","647","680","1081","1172","1270"
"07.07.2021 14:00 - 07.07.2021 15:00","518","537","539","657","626","707","1041","1112","1242"
"07.07.2021 15:00 - 07.07.2021 16:00","461","467","466","647","610","738","983","1021","1392"
"07.07.2021 16:00 - 07.07.2021 17:00","404","393","407","558","478","694","868","914","1454"
"07.07.2021 17:00 - 07.07.2021 18:00","331","287","330","453","393","640","731","799","1387"
"07.07.2021 18:00 - 07.07.2021 19:00","205","188","236","395","372","585","542","599","1177"
"07.07.2021 19:00 - 07.07.2021 20:00","98","103","118","355","340","464","418","449","965"
"07.07.2021 20:00 - 07.07.2021 21:00","32","36","38","303","336","427","316","314","644"
"07.07.2021 21:00 - 07.07.2021 22:00","6","7","7","219","322","341","290","262","526"
"07.07.2021 22:00 - 07.07.2021 23:00","0","0","0","186","232","299","310","265","351"
"07.07.2021 23:00 - 08.07.2021 00:00","0","0","0","161","202","404","313","272","367"
"08.07.2021 00:00 - 08.07.2021 01:00","0","N/A","0","246","N/A","338","597","N/A","394"
"08.07.2021 01:00 - 08.07.2021 02:00","0","N/A","0","261","N/A","219","572","N/A","387"
"08.07.2021 02:00 - 08.07.2021 03:00","0","N/A","0","239","N/A","272","555","N/A","343"
"08.07.2021 03:00 - 08.07.2021 04:00","0","N/A","0","208","N/A","288","541","N/A","365"
"08.07.2021 04:00 - 08.07.2021 05:00","1","N/A","1","211","N/A","348","457","N/A","394"
"08.07.2021 05:00 - 08.07.2021 06:00","24","N/A","24","198","N/A","327","294","N/A","365"
"08.07.2021 06:00 - 08.07.2021 07:00","85","N/A","85","194","N/A","290","200","N/A","374"
"08.07.2021 07:00 - 08.07.2021 08:00","192","N/A","145","184","N/A","299","159","N/A","227"
"08.07.2021 08:00 - 08.07.2021 09:00","327","301","301","178","215","218","147","144","144"
"08.07.2021 09:00 - 08.07.2021 10:00","430","423","438","162","180","251","140","176","216"
"08.07.2021 10:00 - 08.07.2021 11:00","462","504","541","117","143","177","153","220","325"
"08.07.2021 11:00 - 08.07.2021 12:00","485","549","517","104","119","175","192","253","353"
"08.07.2021 12:00 - 08.07.2021 13:00","503","557","537","100","105","133","187","247","400"
"08.07.2021 13:00 - 08.07.2021 14:00","522","517","515","84","80","93","175","229","294"
"08.07.2021 14:00 - 08.07.2021 15:00","491","459","430","74","72","48","170","194","237"
"08.07.2021 15:00 - 08.07.2021 16:00","401","377","422","87","63","35","152","158","217"
"08.07.2021 16:00 - 08.07.2021 17:00","315","329","419","86","56","38","132","136","208"
"08.07.2021 17:00 - 08.07.2021 18:00","242","244","364","88","55","19","102","111","175"
"08.07.2021 18:00 - 08.07.2021 19:00","158","162","206","106","45","78","79","86","160"
"08.07.2021 19:00 - 08.07.2021 20:00","82","89","100","90","66","49","72","68","149"
"08.07.2021 20:00 - 08.07.2021 21:00","27","31","33","60","33","108","55","45","60"
"08.07.2021 21:00 - 08.07.2021 22:00","5","6","7","31","30","46","37","35","62"
"08.07.2021 22:00 - 08.07.2021 23:00","0","0","0","21","35","24","30","34","53"
"08.07.2021 23:00 - 09.07.2021 00:00","0","0","0","25","40","9","28","35","32"
"09.07.2021 00:00 - 09.07.2021 01:00","0","N/A","0","10","N/A","9","96","N/A","74"
"09.07.2021 01:00 - 09.07.2021 02:00","0","N/A","0","14","N/A","31","96","N/A","69"
"09.07.2021 02:00 - 09.07.2021 03:00","0","N/A","0","13","N/A","9","95","N/A","55"
"09.07.2021 03:00 - 09.07.2021 04:00","0","N/A","0","14","N/A","0","96","N/A","62"
"09.07.2021 04:00 - 09.07.2021 05:00","1","N/A","1","14","N/A","2","83","N/A","52"
"09.07.2021 05:00 - 09.07.2021 06:00","18","N/A","18","19","N/A","3","53","N/A","73"
"09.07.2021 06:00 - 09.07.2021 07:00","68","N/A","68","19","N/A","0","43","N/A","57"
"09.07.2021 07:00 - 09.07.2021 08:00","153","N/A","118","14","N/A","7","39","N/A","46"
"09.07.2021 08:00 - 09.07.2021 09:00","252","258","258","18","9","10","38","39","39"
"09.07.2021 09:00 - 09.07.2021 10:00","355","361","359","26","6","3","29","34","25"
"09.07.2021 10:00 - 09.07.2021 11:00","411","413","378","27","8","14","26","41","27"
"09.07.2021 11:00 - 09.07.2021 12:00","492","446","441","34","18","12","32","63","63"
"09.07.2021 12:00 - 09.07.2021 13:00","507","477","558","58","43","66","48","81","105"
"09.07.2021 13:00 - 09.07.2021 14:00","479","475","596","96","72","77","95","107","117"
"09.07.2021 14:00 - 09.07.2021 15:00","430","372","391","123","104","98","153","140","177"
"09.07.2021 15:00 - 09.07.2021 16:00","386","358","371","173","179","159","202","197","274"
"09.07.2021 16:00 - 09.07.2021 17:00","294","315","283","197","265","161","228","265","364"
"09.07.2021 17:00 - 09.07.2021 18:00","199","231","235","150","303","280","208","311","341"
"09.07.2021 18:00 - 09.07.2021 19:00","129","156","160","187","319","321","179","346","258"
"09.07.2021 19:00 - 09.07.2021 20:00","71","90","80","272","392","336","170","376","232"
"09.07.2021 20:00 - 09.07.2021 21:00","26","33","30","355","467","491","165","376","203"
"09.07.2021 21:00 - 09.07.2021 22:00","5","6","6","378","448","455","180","384","260"
"09.07.2021 22:00 - 09.07.2021 23:00","0","0","0","344","419","464","210","420","340"
"09.07.2021 23:00 - 10.07.2021 00:00","0","0","0","346","431","510","221","453","414"
"10.07.2021 00:00 - 10.07.2021 01:00","0","N/A","0","442","N/A","536","335","N/A","442"
"10.07.2021 01:00 - 10.07.2021 02:00","0","N/A","0","394","N/A","447","364","N/A","441"
"10.07.2021 02:00 - 10.07.2021 03:00","0","N/A","0","384","N/A","405","405","N/A","526"
"10.07.2021 03:00 - 10.07.2021 04:00","0","N/A","0","308","N/A","278","482","N/A","591"
"10.07.2021 04:00 - 10.07.2021 05:00","0","N/A","0","420","N/A","396","578","N/A","676"
"10.07.2021 05:00 - 10.07.2021 06:00","12","N/A","12","450","N/A","505","586","N/A","591"
"10.07.2021 06:00 - 10.07.2021 07:00","50","N/A","50","496","N/A","522","564","N/A","647"
"10.07.2021 07:00 - 10.07.2021 08:00","105","N/A","42","487","N/A","546","537","N/A","658"
"10.07.2021 08:00 - 10.07.2021 09:00","161","96","96","487","543","550","583","727","727"
"10.07.2021 09:00 - 10.07.2021 10:00","248","146","135","477","568","344","549","681","703"
"10.07.2021 10:00 - 10.07.2021 11:00","371","228","272","441","534","370","562","711","857"
"10.07.2021 11:00 - 10.07.2021 12:00","475","306","379","407","481","372","600","766","955"
"10.07.2021 12:00 - 10.07.2021 13:00","537","379","442","427","476","476","630","822","1063"
"10.07.2021 13:00 - 10.07.2021 14:00","555","416","550","458","488","368","670","851","1104"
"10.07.2021 14:00 - 10.07.2021 15:00","515","391","501","401","479","254","701","846","1085"
"10.07.2021 15:00 - 10.07.2021 16:00","490","438","527","332","418","185","762","859","1013"
"10.07.2021 16:00 - 10.07.2021 17:00","441","427","425","280","403","115","812","889","951"
"10.07.2021 17:00 - 10.07.2021 18:00","336","331","295","218","355","112","850","936","1038"
"10.07.2021 18:00 - 10.07.2021 19:00","217","219","183","223","284","133","817","865","910"
"10.07.2021 19:00 - 10.07.2021 20:00","106","111","89","167","239","188","792","823","837"
"10.07.2021 20:00 - 10.07.2021 21:00","35","37","31","142","212","403","665","711","684"
"10.07.2021 21:00 - 10.07.2021 22:00","7","7","7","226","205","347","573","625","632"
"10.07.2021 22:00 - 10.07.2021 23:00","0","0","0","287","244","378","562","599","628"
"10.07.2021 23:00 - 11.07.2021 00:00","0","0","0","289","262","303","573","587","608"
"11.07.2021 00:00 - 11.07.2021 01:00","0","N/A","0","255","N/A","228","517","N/A","581"
"11.07.2021 01:00 - 11.07.2021 02:00","0","N/A","0","222","N/A","141","475","N/A","531"
"11.07.2021 02:00 - 11.07.2021 03:00","0","N/A","0","200","N/A","106","470","N/A","417"
"11.07.2021 03:00 - 11.07.2021 04:00","0","N/A","0","167","N/A","89","469","N/A","410"
"11.07.2021 04:00 - 11.07.2021 05:00","1","N/A","1","151","N/A","106","455","N/A","387"
"11.07.2021 05:00 - 11.07.2021 06:00","21","N/A","21","135","N/A","93","400","N/A","295"
"11.07.2021 06:00 - 11.07.2021 07:00","79","N/A","79","101","N/A","101","358","N/A","300"
"11.07.2021 07:00 - 11.07.2021 08:00","167","N/A","121","92","N/A","116","339","N/A","300"
"11.07.2021 08:00 - 11.07.2021 09:00","269","254","254","68","90","88","323","301","301"
"11.07.2021 09:00 - 11.07.2021 10:00","377","358","393","33","24","2","233","213","210"
"11.07.2021 10:00 - 11.07.2021 11:00","485","464","428","19","6","24","184","181","216"
"11.07.2021 11:00 - 11.07.2021 12:00","546","525","474","16","3","14","170","173","189"
"11.07.2021 12:00 - 11.07.2021 13:00","598","576","557","17","4","5","155","158","180"
"11.07.2021 13:00 - 11.07.2021 14:00","610","589","561","16","9","3","146","160","183"
"11.07.2021 14:00 - 11.07.2021 15:00","561","541","552","18","12","10","143","149","149"
"11.07.2021 15:00 - 11.07.2021 16:00","518","510","550","24","28","38","125","133","143"
"11.07.2021 16:00 - 11.07.2021 17:00","450","447","517","30","52","39","103","121","130"
"11.07.2021 17:00 - 11.07.2021 18:00","344","340","396","27","40","17","89","119","112"
"11.07.2021 18:00 - 11.07.2021 19:00","224","222","275","56","56","45","91","106","92"
"11.07.2021 19:00 - 11.07.2021 20:00","112","111","136","84","81","92","105","104","86"
"11.07.2021 20:00 - 11.07.2021 21:00","36","36","41","112","111","102","111","105","68"
"11.07.2021 21:00 - 11.07.2021 22:00","7","7","6","138","129","117","139","127","85"
"11.07.2021 22:00 - 11.07.2021 23:00","0","0","0","165","131","155","172","158","111"
"11.07.2021 23:00 - 12.07.2021 00:00","0","0","0","170","154","182","190","169","174"
"12.07.2021 00:00 - 12.07.2021 01:00","0","N/A","0","174","N/A","249","198","N/A","269"
"12.07.2021 01:00 - 12.07.2021 02:00","0","N/A","0","150","N/A","322","219","N/A","342"
"12.07.2021 02:00 - 12.07.2021 03:00","0","N/A","0","180","N/A","231","264","N/A","387"
"12.07.2021 03:00 - 12.07.2021 04:00","0","N/A","0","279","N/A","297","333","N/A","452"
"12.07.2021 04:00 - 12.07.2021 05:00","0","N/A","0","328","N/A","352","403","N/A","487"
"12.07.2021 05:00 - 12.07.2021 06:00","16","N/A","16","366","N/A","396","431","N/A","560"
"12.07.2021 06:00 - 12.07.2021 07:00","69","N/A","69","427","N/A","517","460","N/A","542"
"12.07.2021 07:00 - 12.07.2021 08:00","158","N/A","134","457","N/A","583","509","N/A","560"
"12.07.2021 08:00 - 12.07.2021 09:00","282","273","273","463","449","437","568","527","527"
"12.07.2021 09:00 - 12.07.2021 10:00","404","384","386","478","408","444","547","510","508"
"12.07.2021 10:00 - 12.07.2021 11:00","497","454","504","411","365","435","565","554","657"
"12.07.2021 11:00 - 12.07.2021 12:00","553","483","629","319","308","368","661","641","719"
"12.07.2021 12:00 - 12.07.2021 13:00","581","495","614","245","236","374","753","720","689"
"12.07.2021 13:00 - 12.07.2021 14:00","571","487","573","197","181","416","839","774","711"
"12.07.2021 14:00 - 12.07.2021 15:00","497","441","562","160","137","447","794","759","811"
"12.07.2021 15:00 - 12.07.2021 16:00","468","429","602","134","132","357","824","750","951"
"12.07.2021 16:00 - 12.07.2021 17:00","407","381","479","111","122","394","838","736","921"
"12.07.2021 17:00 - 12.07.2021 18:00","316","302","363","108","145","418","847","764","941"
"12.07.2021 18:00 - 12.07.2021 19:00","207","202","235","153","235","469","793","733","827"
"12.07.2021 19:00 - 12.07.2021 20:00","102","101","113","183","312","478","794","739","863"
"12.07.2021 20:00 - 12.07.2021 21:00","33","33","36","210","336","512","688","650","729"
"12.07.2021 21:00 - 12.07.2021 22:00","6","6","6","232","270","568","638","625","683"
"12.07.2021 22:00 - 12.07.2021 23:00","0","0","0","296","252","715","653","663","637"
"12.07.2021 23:00 - 13.07.2021 00:00","0","0","0","363","403","590","651","656","636"
"13.07.2021 00:00 - 13.07.2021 01:00","0","N/A","0","549","N/A","484","632","N/A","637"
"13.07.2021 01:00 - 13.07.2021 02:00","0","N/A","0","515","N/A","386","591","N/A","655"
"13.07.2021 02:00 - 13.07.2021 03:00","0","N/A","0","455","N/A","419","562","N/A","644"
"13.07.2021 03:00 - 13.07.2021 04:00","0","N/A","0","452","N/A","417","548","N/A","634"
"13.07.2021 04:00 - 13.07.2021 05:00","0","N/A","0","466","N/A","281","538","N/A","569"
"13.07.2021 05:00 - 13.07.2021 06:00","19","N/A","19","463","N/A","185","486","N/A","443"
"13.07.2021 06:00 - 13.07.2021 07:00","73","N/A","73","441","N/A","252","449","N/A","445"
"13.07.2021 07:00 - 13.07.2021 08:00","154","N/A","74","371","N/A","295","420","N/A","376"
"13.07.2021 08:00 - 13.07.2021 09:00","243","144","144","319","327","340","429","418","418"
"13.07.2021 09:00 - 13.07.2021 10:00","350","222","287","253","247","209","389","358","311"
"13.07.2021 10:00 - 13.07.2021 11:00","436","281","401","200","198","144","399","375","361"
"13.07.2021 11:00 - 13.07.2021 12:00","500","280","555","151","152","168","408","411","426"
"13.07.2021 12:00 - 13.07.2021 13:00","541","296","651","106","114","63","384","427","512"
"13.07.2021 13:00 - 13.07.2021 14:00","546","346","671","77","99","28","360","408","506"
"13.07.2021 14:00 - 13.07.2021 15:00","475","353","557","49","101","33","339","380","500"
"13.07.2021 15:00 - 13.07.2021 16:00","451","408","611","36","127","39","309","365","472"
"13.07.2021 16:00 - 13.07.2021 17:00","391","387","504","35","133","33","263","349","380"
"13.07.2021 17:00 - 13.07.2021 18:00","299","294","372","43","99","62","227","361","321"
"13.07.2021 18:00 - 13.07.2021 19:00","193","187","213","59","77","52","182","306","196"
"13.07.2021 19:00 - 13.07.2021 20:00","95","91","101","86","86","65","155","281","133"
"13.07.2021 20:00 - 13.07.2021 21:00","31","30","32","126","99","29","140","245","94"
"13.07.2021 21:00 - 13.07.2021 22:00","6","6","6","137","97","13","156","232","119"
"13.07.2021 22:00 - 13.07.2021 23:00","0","0","0","127","101","46","193","247","188"
"13.07.2021 23:00 - 14.07.2021 00:00","0","0","0","120","104","62","208","239","157"
"14.07.2021 00:00 - 14.07.2021 01:00","0","N/A","0","116","N/A","38","186","N/A","128"
"14.07.2021 01:00 - 14.07.2021 02:00","0","N/A","0","122","N/A","66","155","N/A","158"
"14.07.2021 02:00 - 14.07.2021 03:00","0","N/A","0","102","N/A","31","136","N/A","119"
"14.07.2021 03:00 - 14.07.2021 04:00","0","N/A","0","90","N/A","32","125","N/A","101"
"14.07.2021 04:00 - 14.07.2021 05:00","0","N/A","0","86","N/A","5","123","N/A","99"
"14.07.2021 05:00 - 14.07.2021 06:00","16","N/A","16","91","N/A","4","131","N/A","75"
"14.07.2021 06:00 - 14.07.2021 07:00","68","N/A","68","102","N/A","2","126","N/A","44"
"14.07.2021 07:00 - 14.07.2021 08:00","148","N/A","123","110","N/A","16","117","N/A","93"
"14.07.2021 08:00 - 14.07.2021 09:00","230","254","254","116","28","26","124","79","79"
"14.07.2021 09:00 - 14.07.2021 10:00","326","363","396","114","23","4","129","67","48"
